vRhyme_unbinned_20__BAr1A1B1C_000000098559	BAr1A1B1C_vRhyme_unbinned_20
vRhyme_unbinned_21__BAr1A1B1C_000000109183	BAr1A1B1C_vRhyme_unbinned_21
vRhyme_unbinned_23__BAr1A1B1C_000000114668	BAr1A1B1C_vRhyme_unbinned_23
vRhyme_unbinned_24__BAr1A1B1C_000000123927	BAr1A1B1C_vRhyme_unbinned_24
vRhyme_unbinned_25__BAr1A1B1C_000000129611	BAr1A1B1C_vRhyme_unbinned_25
vRhyme_unbinned_26__BAr1A1B1C_000000149282	BAr1A1B1C_vRhyme_unbinned_26
vRhyme_unbinned_27__BAr1A1B1C_000000152875	BAr1A1B1C_vRhyme_unbinned_27
vRhyme_unbinned_30__BAr1A1B1C_000000171423	BAr1A1B1C_vRhyme_unbinned_30
vRhyme_unbinned_32__BAr1A1B1C_000000176040	BAr1A1B1C_vRhyme_unbinned_32
vRhyme_unbinned_33__BAr1A1B1C_000000176113	BAr1A1B1C_vRhyme_unbinned_33
vRhyme_unbinned_34__BAr1A1B1C_000000194605	BAr1A1B1C_vRhyme_unbinned_34
vRhyme_unbinned_35__BAr1A1B1C_000000201763	BAr1A1B1C_vRhyme_unbinned_35
vRhyme_unbinned_36__BAr1A1B1C_000000204233	BAr1A1B1C_vRhyme_unbinned_36
vRhyme_unbinned_37__BAr1A1B1C_000000205431	BAr1A1B1C_vRhyme_unbinned_37
vRhyme_unbinned_38__BAr1A1B1C_000000211037	BAr1A1B1C_vRhyme_unbinned_38
vRhyme_unbinned_39__BAr1A1B1C_000000213457	BAr1A1B1C_vRhyme_unbinned_39
vRhyme_unbinned_40__BAr1A1B1C_000000216807	BAr1A1B1C_vRhyme_unbinned_40
vRhyme_unbinned_43__BAr1A1B1C_000000229521	BAr1A1B1C_vRhyme_unbinned_43
vRhyme_unbinned_44__BAr1A1B1C_000000230749	BAr1A1B1C_vRhyme_unbinned_44
vRhyme_unbinned_46__BAr1A1B1C_000000244253	BAr1A1B1C_vRhyme_unbinned_46
vRhyme_unbinned_47__BAr1A1B1C_000000245415	BAr1A1B1C_vRhyme_unbinned_47
vRhyme_unbinned_48__BAr1A1B1C_000000246458	BAr1A1B1C_vRhyme_unbinned_48
vRhyme_unbinned_49__BAr1A1B1C_000000248026	BAr1A1B1C_vRhyme_unbinned_49
vRhyme_unbinned_5__BAr1A1B1C_000000027141	BAr1A1B1C_vRhyme_unbinned_5
vRhyme_unbinned_50__BAr1A1B1C_000000251588	BAr1A1B1C_vRhyme_unbinned_50
vRhyme_unbinned_52__BAr1A1B1C_000000255935	BAr1A1B1C_vRhyme_unbinned_52
vRhyme_unbinned_53__BAr1A1B1C_000000259479	BAr1A1B1C_vRhyme_unbinned_53
vRhyme_unbinned_54__BAr1A1B1C_000000279468	BAr1A1B1C_vRhyme_unbinned_54
vRhyme_unbinned_55__BAr1A1B1C_000000288005	BAr1A1B1C_vRhyme_unbinned_55
vRhyme_unbinned_56__BAr1A1B1C_000000291577	BAr1A1B1C_vRhyme_unbinned_56
vRhyme_unbinned_57__BAr1A1B1C_000000305895	BAr1A1B1C_vRhyme_unbinned_57
vRhyme_unbinned_58__BAr1A1B1C_000000330010	BAr1A1B1C_vRhyme_unbinned_58
vRhyme_unbinned_61__BAr1A1B1C_000000347908	BAr1A1B1C_vRhyme_unbinned_61
vRhyme_unbinned_63__BAr1A1B1C_000000369805	BAr1A1B1C_vRhyme_unbinned_63
vRhyme_unbinned_64__BAr1A1B1C_000000373547	BAr1A1B1C_vRhyme_unbinned_64
vRhyme_unbinned_65__BAr1A1B1C_000000382400	BAr1A1B1C_vRhyme_unbinned_65
vRhyme_unbinned_66__BAr1A1B1C_000000390039	BAr1A1B1C_vRhyme_unbinned_66
vRhyme_unbinned_67__BAr1A1B1C_000000390371	BAr1A1B1C_vRhyme_unbinned_67
vRhyme_unbinned_68__BAr1A1B1C_000000391039	BAr1A1B1C_vRhyme_unbinned_68
vRhyme_unbinned_69__BAr1A1B1C_000000392062	BAr1A1B1C_vRhyme_unbinned_69
vRhyme_unbinned_7__BAr1A1B1C_000000038761	BAr1A1B1C_vRhyme_unbinned_7
vRhyme_unbinned_71__BAr1A1B1C_000000420036	BAr1A1B1C_vRhyme_unbinned_71
vRhyme_unbinned_72__BAr1A1B1C_000000429150	BAr1A1B1C_vRhyme_unbinned_72
vRhyme_unbinned_74__BAr1A1B1C_000000432948	BAr1A1B1C_vRhyme_unbinned_74
vRhyme_unbinned_76__BAr1A1B1C_000000436372	BAr1A1B1C_vRhyme_unbinned_76
vRhyme_unbinned_77__BAr1A1B1C_000000016962|provirus_1_21135	BAr1A1B1C_vRhyme_unbinned_77
vRhyme_unbinned_78__BAr1A1B1C_000000034310|provirus_771_14629	BAr1A1B1C_vRhyme_unbinned_78
vRhyme_unbinned_79__BAr1A1B1C_000000037243|provirus_15226_46494	BAr1A1B1C_vRhyme_unbinned_79
vRhyme_unbinned_83__BAr1A1B1C_000000096622|provirus_47641_82608	BAr1A1B1C_vRhyme_unbinned_83
vRhyme_unbinned_84__BAr1A1B1C_000000114914|provirus_31647_43336	BAr1A1B1C_vRhyme_unbinned_84
vRhyme_unbinned_85__BAr1A1B1C_000000130528|provirus_15499_50174	BAr1A1B1C_vRhyme_unbinned_85
vRhyme_unbinned_87__BAr1A1B1C_000000151518|provirus_3_26353	BAr1A1B1C_vRhyme_unbinned_87
vRhyme_unbinned_88__BAr1A1B1C_000000165945|provirus_15397_35587	BAr1A1B1C_vRhyme_unbinned_88
vRhyme_unbinned_89__BAr1A1B1C_000000167584|provirus_1_16326	BAr1A1B1C_vRhyme_unbinned_89
vRhyme_unbinned_91__BAr1A1B1C_000000206420|provirus_1_25298	BAr1A1B1C_vRhyme_unbinned_91
vRhyme_unbinned_92__BAr1A1B1C_000000216312|provirus_2_16069	BAr1A1B1C_vRhyme_unbinned_92
vRhyme_unbinned_93__BAr1A1B1C_000000293071|provirus_21217_43707	BAr1A1B1C_vRhyme_unbinned_93
vRhyme_unbinned_94__BAr1A1B1C_000000303474|provirus_3_24459	BAr1A1B1C_vRhyme_unbinned_94
vRhyme_unbinned_95__BAr1A1B1C_000000346447|provirus_18351_29229	BAr1A1B1C_vRhyme_unbinned_95
vRhyme_bin_1__BAr2D2E2F_000000009081	BAr2D2E2F_vRhyme_bin_1
vRhyme_bin_1__BAr2D2E2F_000000011539	BAr2D2E2F_vRhyme_bin_1
vRhyme_bin_1__BAr2D2E2F_000000017828	BAr2D2E2F_vRhyme_bin_1
vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1
vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1
vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1
vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1
vRhyme_bin_1__BAr2D2E2F_000000370749	BAr2D2E2F_vRhyme_bin_1
vRhyme_bin_11__BAr2D2E2F_000000090939	BAr2D2E2F_vRhyme_bin_11
vRhyme_bin_11__BAr2D2E2F_000000293298	BAr2D2E2F_vRhyme_bin_11
vRhyme_bin_12__BAr2D2E2F_000000081370	BAr2D2E2F_vRhyme_bin_12
vRhyme_bin_12__BAr2D2E2F_000000126493	BAr2D2E2F_vRhyme_bin_12
vRhyme_bin_12__BAr2D2E2F_000000157892	BAr2D2E2F_vRhyme_bin_12
vRhyme_bin_12__BAr2D2E2F_000000262258	BAr2D2E2F_vRhyme_bin_12
vRhyme_bin_12__BAr2D2E2F_000000380203	BAr2D2E2F_vRhyme_bin_12
vRhyme_bin_13__BAr2D2E2F_000000266291	BAr2D2E2F_vRhyme_bin_13
vRhyme_bin_13__BAr2D2E2F_000000338781	BAr2D2E2F_vRhyme_bin_13
vRhyme_bin_14__BAr2D2E2F_000000174764	BAr2D2E2F_vRhyme_bin_14
vRhyme_bin_14__BAr2D2E2F_000000323526	BAr2D2E2F_vRhyme_bin_14
vRhyme_bin_14__BAr2D2E2F_000000394155	BAr2D2E2F_vRhyme_bin_14
vRhyme_bin_15__BAr2D2E2F_000000060572	BAr2D2E2F_vRhyme_bin_15
vRhyme_bin_15__BAr2D2E2F_000000115887	BAr2D2E2F_vRhyme_bin_15
vRhyme_bin_15__BAr2D2E2F_000000208484	BAr2D2E2F_vRhyme_bin_15
vRhyme_bin_15__BAr2D2E2F_000000231199	BAr2D2E2F_vRhyme_bin_15
vRhyme_bin_15__BAr2D2E2F_000000263864	BAr2D2E2F_vRhyme_bin_15
vRhyme_bin_15__BAr2D2E2F_000000273613	BAr2D2E2F_vRhyme_bin_15
vRhyme_bin_15__BAr2D2E2F_000000324925	BAr2D2E2F_vRhyme_bin_15
vRhyme_bin_15__BAr2D2E2F_000000361013	BAr2D2E2F_vRhyme_bin_15
vRhyme_bin_15__BAr2D2E2F_000000362517	BAr2D2E2F_vRhyme_bin_15
vRhyme_bin_16__BAr2D2E2F_000000012794	BAr2D2E2F_vRhyme_bin_16
vRhyme_bin_16__BAr2D2E2F_000000127637	BAr2D2E2F_vRhyme_bin_16
vRhyme_bin_17__BAr2D2E2F_000000003742	BAr2D2E2F_vRhyme_bin_17
vRhyme_bin_17__BAr2D2E2F_000000008103	BAr2D2E2F_vRhyme_bin_17
vRhyme_bin_17__BAr2D2E2F_000000072220	BAr2D2E2F_vRhyme_bin_17
vRhyme_bin_17__BAr2D2E2F_000000148829	BAr2D2E2F_vRhyme_bin_17
vRhyme_bin_17__BAr2D2E2F_000000222306	BAr2D2E2F_vRhyme_bin_17
vRhyme_bin_17__BAr2D2E2F_000000252498	BAr2D2E2F_vRhyme_bin_17
vRhyme_bin_17__BAr2D2E2F_000000340455	BAr2D2E2F_vRhyme_bin_17
vRhyme_bin_17__BAr2D2E2F_000000351599	BAr2D2E2F_vRhyme_bin_17
vRhyme_bin_17__BAr2D2E2F_000000399195	BAr2D2E2F_vRhyme_bin_17
vRhyme_bin_19__BAr2D2E2F_000000223256	BAr2D2E2F_vRhyme_bin_19
vRhyme_bin_19__BAr2D2E2F_000000254538	BAr2D2E2F_vRhyme_bin_19
vRhyme_bin_6__BAr2D2E2F_000000003563	BAr2D2E2F_vRhyme_bin_6
vRhyme_bin_6__BAr2D2E2F_000000054044	BAr2D2E2F_vRhyme_bin_6
vRhyme_bin_6__BAr2D2E2F_000000061708	BAr2D2E2F_vRhyme_bin_6
vRhyme_bin_6__BAr2D2E2F_000000414806	BAr2D2E2F_vRhyme_bin_6
vRhyme_bin_7__BAr2D2E2F_000000186528	BAr2D2E2F_vRhyme_bin_7
vRhyme_bin_7__BAr2D2E2F_000000375737	BAr2D2E2F_vRhyme_bin_7
vRhyme_bin_8__BAr2D2E2F_000000022320	BAr2D2E2F_vRhyme_bin_8
vRhyme_bin_8__BAr2D2E2F_000000057207	BAr2D2E2F_vRhyme_bin_8
vRhyme_bin_8__BAr2D2E2F_000000283995	BAr2D2E2F_vRhyme_bin_8
vRhyme_bin_8__BAr2D2E2F_000000298214	BAr2D2E2F_vRhyme_bin_8
vRhyme_bin_8__BAr2D2E2F_000000336854	BAr2D2E2F_vRhyme_bin_8
vRhyme_unbinned_1__BAr2D2E2F_000000001036	BAr2D2E2F_vRhyme_unbinned_1
vRhyme_unbinned_10__BAr2D2E2F_000000099815	BAr2D2E2F_vRhyme_unbinned_10
vRhyme_unbinned_11__BAr2D2E2F_000000100894	BAr2D2E2F_vRhyme_unbinned_11
vRhyme_unbinned_12__BAr2D2E2F_000000104008	BAr2D2E2F_vRhyme_unbinned_12
vRhyme_unbinned_14__BAr2D2E2F_000000111285	BAr2D2E2F_vRhyme_unbinned_14
vRhyme_unbinned_15__BAr2D2E2F_000000113077	BAr2D2E2F_vRhyme_unbinned_15
vRhyme_unbinned_16__BAr2D2E2F_000000114007	BAr2D2E2F_vRhyme_unbinned_16
vRhyme_unbinned_17__BAr2D2E2F_000000115566	BAr2D2E2F_vRhyme_unbinned_17
vRhyme_unbinned_19__BAr2D2E2F_000000133594	BAr2D2E2F_vRhyme_unbinned_19
vRhyme_unbinned_2__BAr2D2E2F_000000011849	BAr2D2E2F_vRhyme_unbinned_2
vRhyme_unbinned_20__BAr2D2E2F_000000134169	BAr2D2E2F_vRhyme_unbinned_20
vRhyme_unbinned_22__BAr2D2E2F_000000136750	BAr2D2E2F_vRhyme_unbinned_22
vRhyme_unbinned_24__BAr2D2E2F_000000151982	BAr2D2E2F_vRhyme_unbinned_24
vRhyme_unbinned_25__BAr2D2E2F_000000158005	BAr2D2E2F_vRhyme_unbinned_25
vRhyme_unbinned_26__BAr2D2E2F_000000175499	BAr2D2E2F_vRhyme_unbinned_26
vRhyme_unbinned_27__BAr2D2E2F_000000179721	BAr2D2E2F_vRhyme_unbinned_27
vRhyme_unbinned_28__BAr2D2E2F_000000184282	BAr2D2E2F_vRhyme_unbinned_28
vRhyme_unbinned_29__BAr2D2E2F_000000205805	BAr2D2E2F_vRhyme_unbinned_29
vRhyme_unbinned_3__BAr2D2E2F_000000022371	BAr2D2E2F_vRhyme_unbinned_3
vRhyme_unbinned_30__BAr2D2E2F_000000232307	BAr2D2E2F_vRhyme_unbinned_30
vRhyme_unbinned_32__BAr2D2E2F_000000239088	BAr2D2E2F_vRhyme_unbinned_32
vRhyme_unbinned_33__BAr2D2E2F_000000240214	BAr2D2E2F_vRhyme_unbinned_33
vRhyme_unbinned_34__BAr2D2E2F_000000240511	BAr2D2E2F_vRhyme_unbinned_34
vRhyme_unbinned_35__BAr2D2E2F_000000241465	BAr2D2E2F_vRhyme_unbinned_35
vRhyme_unbinned_36__BAr2D2E2F_000000242832	BAr2D2E2F_vRhyme_unbinned_36
vRhyme_unbinned_38__BAr2D2E2F_000000263303	BAr2D2E2F_vRhyme_unbinned_38
vRhyme_unbinned_39__BAr2D2E2F_000000268930	BAr2D2E2F_vRhyme_unbinned_39
vRhyme_unbinned_4__BAr2D2E2F_000000026502	BAr2D2E2F_vRhyme_unbinned_4
vRhyme_unbinned_40__BAr2D2E2F_000000275146	BAr2D2E2F_vRhyme_unbinned_40
vRhyme_unbinned_42__BAr2D2E2F_000000292139	BAr2D2E2F_vRhyme_unbinned_42
vRhyme_unbinned_43__BAr2D2E2F_000000292265	BAr2D2E2F_vRhyme_unbinned_43
vRhyme_unbinned_45__BAr2D2E2F_000000315525	BAr2D2E2F_vRhyme_unbinned_45
vRhyme_unbinned_47__BAr2D2E2F_000000349592	BAr2D2E2F_vRhyme_unbinned_47
vRhyme_unbinned_48__BAr2D2E2F_000000364115	BAr2D2E2F_vRhyme_unbinned_48
vRhyme_unbinned_49__BAr2D2E2F_000000364481	BAr2D2E2F_vRhyme_unbinned_49
vRhyme_unbinned_5__BAr2D2E2F_000000039971	BAr2D2E2F_vRhyme_unbinned_5
vRhyme_unbinned_50__BAr2D2E2F_000000366193	BAr2D2E2F_vRhyme_unbinned_50
vRhyme_unbinned_52__BAr2D2E2F_000000369441	BAr2D2E2F_vRhyme_unbinned_52
vRhyme_unbinned_53__BAr2D2E2F_000000382780	BAr2D2E2F_vRhyme_unbinned_53
vRhyme_unbinned_54__BAr2D2E2F_000000385160	BAr2D2E2F_vRhyme_unbinned_54
vRhyme_unbinned_55__BAr2D2E2F_000000391701	BAr2D2E2F_vRhyme_unbinned_55
vRhyme_unbinned_56__BAr2D2E2F_000000395483	BAr2D2E2F_vRhyme_unbinned_56
vRhyme_unbinned_58__BAr2D2E2F_000000407137	BAr2D2E2F_vRhyme_unbinned_58
vRhyme_unbinned_59__BAr2D2E2F_000000011279|provirus_291_24733	BAr2D2E2F_vRhyme_unbinned_59
vRhyme_unbinned_6__BAr2D2E2F_000000057292	BAr2D2E2F_vRhyme_unbinned_6
vRhyme_unbinned_60__BAr2D2E2F_000000012941|provirus_225_14420	BAr2D2E2F_vRhyme_unbinned_60
vRhyme_unbinned_61__BAr2D2E2F_000000090004|provirus_3_16587	BAr2D2E2F_vRhyme_unbinned_61
vRhyme_unbinned_62__BAr2D2E2F_000000095104|provirus_14618_29874	BAr2D2E2F_vRhyme_unbinned_62
vRhyme_unbinned_63__BAr2D2E2F_000000163914|provirus_26601_47671	BAr2D2E2F_vRhyme_unbinned_63
vRhyme_unbinned_65__BAr2D2E2F_000000307133|provirus_9918_31146	BAr2D2E2F_vRhyme_unbinned_65
vRhyme_unbinned_66__BAr2D2E2F_000000320565|provirus_1_13742	BAr2D2E2F_vRhyme_unbinned_66
vRhyme_unbinned_7__BAr2D2E2F_000000064571	BAr2D2E2F_vRhyme_unbinned_7
vRhyme_unbinned_9__BAr2D2E2F_000000087346	BAr2D2E2F_vRhyme_unbinned_9
vRhyme_bin_2__BAr3G3H3I_000000116777	BAr3G3H3I_vRhyme_bin_2
vRhyme_bin_2__BAr3G3H3I_000000183162	BAr3G3H3I_vRhyme_bin_2
vRhyme_bin_2__BAr3G3H3I_000000208645	BAr3G3H3I_vRhyme_bin_2
vRhyme_bin_2__BAr3G3H3I_000000292273	BAr3G3H3I_vRhyme_bin_2
vRhyme_bin_2__BAr3G3H3I_000000399866	BAr3G3H3I_vRhyme_bin_2
vRhyme_bin_2__BAr3G3H3I_000000404747	BAr3G3H3I_vRhyme_bin_2
vRhyme_bin_2__BAr3G3H3I_000000443878	BAr3G3H3I_vRhyme_bin_2
vRhyme_bin_4__BAr3G3H3I_000000083214	BAr3G3H3I_vRhyme_bin_4
vRhyme_bin_4__BAr3G3H3I_000000260387	BAr3G3H3I_vRhyme_bin_4
vRhyme_bin_5__BAr3G3H3I_000000021672	BAr3G3H3I_vRhyme_bin_5
vRhyme_bin_5__BAr3G3H3I_000000190424	BAr3G3H3I_vRhyme_bin_5
vRhyme_unbinned_1__BAr3G3H3I_000000001033	BAr3G3H3I_vRhyme_unbinned_1
vRhyme_unbinned_10__BAr3G3H3I_000000073544	BAr3G3H3I_vRhyme_unbinned_10
vRhyme_unbinned_11__BAr3G3H3I_000000078666	BAr3G3H3I_vRhyme_unbinned_11
vRhyme_unbinned_12__BAr3G3H3I_000000082900	BAr3G3H3I_vRhyme_unbinned_12
vRhyme_unbinned_13__BAr3G3H3I_000000083546	BAr3G3H3I_vRhyme_unbinned_13
vRhyme_unbinned_14__BAr3G3H3I_000000117563	BAr3G3H3I_vRhyme_unbinned_14
vRhyme_unbinned_15__BAr3G3H3I_000000122540	BAr3G3H3I_vRhyme_unbinned_15
vRhyme_unbinned_16__BAr3G3H3I_000000131992	BAr3G3H3I_vRhyme_unbinned_16
vRhyme_unbinned_17__BAr3G3H3I_000000141310	BAr3G3H3I_vRhyme_unbinned_17
vRhyme_unbinned_19__BAr3G3H3I_000000159099	BAr3G3H3I_vRhyme_unbinned_19
vRhyme_unbinned_2__BAr3G3H3I_000000002120	BAr3G3H3I_vRhyme_unbinned_2
vRhyme_unbinned_20__BAr3G3H3I_000000163225	BAr3G3H3I_vRhyme_unbinned_20
vRhyme_unbinned_21__BAr3G3H3I_000000188748	BAr3G3H3I_vRhyme_unbinned_21
vRhyme_unbinned_23__BAr3G3H3I_000000200332	BAr3G3H3I_vRhyme_unbinned_23
vRhyme_unbinned_24__BAr3G3H3I_000000232790	BAr3G3H3I_vRhyme_unbinned_24
vRhyme_unbinned_25__BAr3G3H3I_000000244369	BAr3G3H3I_vRhyme_unbinned_25
vRhyme_unbinned_27__BAr3G3H3I_000000266374	BAr3G3H3I_vRhyme_unbinned_27
vRhyme_unbinned_28__BAr3G3H3I_000000310167	BAr3G3H3I_vRhyme_unbinned_28
vRhyme_unbinned_29__BAr3G3H3I_000000315077	BAr3G3H3I_vRhyme_unbinned_29
vRhyme_unbinned_3__BAr3G3H3I_000000007881	BAr3G3H3I_vRhyme_unbinned_3
vRhyme_unbinned_30__BAr3G3H3I_000000315919	BAr3G3H3I_vRhyme_unbinned_30
vRhyme_unbinned_31__BAr3G3H3I_000000322330	BAr3G3H3I_vRhyme_unbinned_31
